stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding
B_010Z4H01-VALLYANGMEX,Av. del  Valle del Yang-Tse y Valle de México,19.489252,-99.050621,010Z4H01-VALLYANGMEX,0
B_010Z4H01-VALLYANGCEN,Av. del  Valle del Yang-Tse y Av. Central,19.488519,-99.048771,010Z4H01-VALLYANGCEN,0
B_010Z4H01-CENTVALLEZAP,Av. Central y Av. Valle de las Zapatas,19.486138,-99.049685,010Z4H01-CENTVALLEZAP,0
B_010Z4H01-BVYANGVMOT,Base Av. del  Valle del Yang-Tse y Valle de La Mota,19.488586,-99.04871,010Z4H01-BVYANGVMOT,0
B_010Z4H00-VALLYANGMEKO,Av. del  Valle del Yang-Tse y Valle de Mekong,19.489717,-99.051451,010Z4H00-VALLYANGMEKO,0
B_010Z4H00-YANGSTGO0,Av. del  Valle del Yang-Tse y Av. Valle de Santiago,19.490994,-99.054683,010Z4H00-YANGSTGO0,0
B_010Z4H00-VALLYANGFINA,Av. del  Valle del Yang-Tse y Valle de Finalledo,19.492159,-99.057606,010Z4H00-VALLYANGFINA,0
B_010Z4H00-VALLYANGCERRA,Av. del  Valle del Yang-Tse y Valle de Cerrato,19.493164,-99.060121,010Z4H00-VALLYANGCERRA,0
B_010Z4H00-VALLYANGBAVIS,Av. del  Valle del Yang-Tse y Valle de Bavispe,19.494197,-99.062707,010Z4H00-VALLYANGBAVIS,0
B_010Z4H00-VYANGVALT,Av. del  Valle del Yang-Tse y Av. Valle Alto,19.495096,-99.064958,010Z4H00-VYANGVALT,0
B_010Z4H00-AVVALLALTTEPA,Av. Valle Alto y Av. Tepatitlán,19.492513,-99.066682,010Z4H00-AVVALLALTTEPA,0
B_010Z4H00-AVVALLALTCALP0,Av. Valle Alto y Calpulalpan,19.490582,-99.067519,010Z4H00-AVVALLALTCALP0,0
B_010Z4H00-ORIZAVILLAYA,Orizaba y Villa de Ayala,19.488695,-99.068349,010Z4H00-ORIZAVILLAYA,0
B_010Z4H00-EDZACYEDTAB0,Estado de Zacatecas y Estado de Tabasco,19.486163,-99.069798,010Z4H00-EDZACYEDTAB0,0
B_010Z4H00-EDZACMERCPRO,Estado de Zacatecas y Mercado Providencia,19.483849,-99.070685,010Z4H00-EDZACMERCPRO,0
B_010Z4H00-EDZACCONREP,Estado de Zacatecas y Constitución de la República,19.481761,-99.071486,010Z4H00-EDZACCONREP,0
B_010Z4H00-CONSREPESIN0,Constitución de la República y Estado de Sinaloa,19.482199,-99.073734,010Z4H00-CONSREPESIN0,0
B_010Z4H00-JLFZOOLARAG,José Loreto Fabela y Zoológico de Aragón,19.461455,-99.080837,010Z4H00-JLFZOOLARAG,0
B_010Z4H00-JLFABAV5080,José Loreto Fabela y Av. 508,19.457222,-99.080592,010Z4H00-JLFABAV5080,0
B_010Z4H00-JLFABAV506,José Loreto Fabela y Av. 506,19.453462,-99.081864,010Z4H00-JLFABAV506,0
B_010Z4H00-AV503SEG565,Av. 508 y Segunda de 565,19.450949,-99.08024,010Z4H00-AV503SEG565,0
B_010Z4H00-AVOCEDEPOCE0,Av. Oceanía y Deportivo Oceanía,19.449105,-99.082843,010Z4H00-AVOCEDEPOCE0,0
B_010Z4H00-AVOCEBOLI,Av. Oceanía y Bolívares,19.444485,-99.089268,010Z4H00-AVOCEBOLI,0
B_010Z4H00-AVOCESIB,Av. Oceanía y Siberia,19.443062,-99.091277,010Z4H00-AVOCESIB,0
B_010Z4H00-AVOCEMARRUE,Av. Oceanía y Marruecos,19.441192,-99.094023,010Z4H00-AVOCEMARRUE,0
B_010Z4H00-AVOCEASIA,Av. Oceanía y Av. Asia,19.440172,-99.096259,010Z4H00-AVOCEASIA,0
B_010Z4H00-HNE2CONGUNIO,Héroe de Nacozari y Eje 2 Ote. H. Congreso de la Unión,19.435886,-99.118551,010Z4H00-HNE2CONGUNIO,0
B_010Z4H00-HNE1ANICIRCU,Héroe de Nacozari y Eje 1 Ote. Anillo de Circunvalación,19.436455,-99.12372,010Z4H00-HNE1ANICIRCU,0
B_010Z4H00-SPABTOPA,San Pablo y Topacio,19.42603,-99.127901,010Z4H00-SPABTOPA,0
B_010Z4I01-C15CALZIGNZAR,Calle 15 y Calz. Ignacio Zaragoza,19.424195,-99.10314,010Z4I01-C15CALZIGNZAR,0
B_010Z4I01-C15AVIZTAC,Calle 15 y Av. Iztaccíhuatl,19.425894,-99.102188,010Z4I01-C15AVIZTAC,0
B_010Z4I01-AVIZTOTE152,Av. Iztaccíhuatl y Oriente 152,19.427908,-99.102945,010Z4I01-AVIZTOTE152,0
B_010Z4I01-IZTAOTE146,Av. Iztaccíhuatl y Oriente 146,19.429461,-99.104032,010Z4I01-IZTAOTE146,0
B_010Z4I01-OTE162NTE37,Oriente 162 y Norte 37,19.437859,-99.094315,010Z4I01-OTE162NTE37,0
B_010Z4I01-NTE37AVFFCCIND,Norte 37 y Av. F.F.C.C. Industrial,19.438735,-99.096134,010Z4I01-NTE37AVFFCCIND,0
B_010Z4I01-FFCCINDNTE29,Av. F.F.C.C. Industrial y Norte 29,19.437332,-99.099727,010Z4I01-FFCCINDNTE29,0
B_010Z4I01-FFCCINDNTE25,Av. F.F.C.C. Industrial y Norte 25,19.436017,-99.102671,010Z4I01-FFCCINDNTE25,0
B_010Z4I01-NTE25OTE146,Norte 25 y Oriente 146,19.435147,-99.101113,010Z4I01-NTE25OTE146,0
B_010Z4I01-OTE146E1NTE2,Oriente 146 y Eje 1 Nte.,19.432204,-99.102677,010Z4I01-OTE146E1NTE2,0
B_010Z4I01-OTE146AVIZTACCI,Oriente 146 y Av. Iztaccíhuatl,19.429698,-99.104103,010Z4I01-OTE146AVIZTACCI,0
B_010Z4I01-AVIZTAC13,Av. Iztaccíhuatl y C. 13,19.42732,-99.103058,010Z4I01-AVIZTAC13,0
B_010Z4I01-AVIZTAC17,Av. Iztaccíhuatl y C. 17,19.424876,-99.10134,010Z4I01-AVIZTAC17,0
B_010Z4I01-C20IGNZARG,C. 20 y Calz. Ignacio Zaragoza,19.422531,-99.100306,010Z4I01-C20IGNZARG,0
B_010Z4I01-IGNZARGC17,Base Calz. Ignacio Zaragoza y C. 17,19.423315,-99.102055,010Z4I01-IGNZARGC17,0
B_010Z4J01-METRAERO,Base Metro Aeropuerto,19.419165,-99.096465,010Z4J01-METRAERO,0
B_010Z4J01-IGNCALLOTE174,Calz. Ignacio Zaragoza y Calle Ote. 174,19.421824,-99.099071,010Z4J01-IGNCALLOTE174,0
B_010Z4J01-OTE174N3,Oriente 174 y Norte 3,19.423513,-99.098214,010Z4J01-OTE174N3,0
B_010Z4J01-OTE172N91,Oriente 172 y Norte 9,19.425818,-99.097518,010Z4J01-OTE172N91,0
B_010Z4J01-OTE172N171,Oriente 172 y Norte 17,19.428422,-99.09604,010Z4J01-OTE172N171,0
B_010Z4J01-OTE172N251,Oriente 172 y Norte 25,19.431073,-99.094559,010Z4J01-OTE172N251,0
B_010Z4J01-OTE172N291,Oriente 172 y Norte 29,19.433294,-99.093343,010Z4J01-OTE172N291,0
B_010Z4J01-OTE172N371,Oriente 172 y Norte 37,19.436349,-99.091672,010Z4J01-OTE172N371,0
B_010Z4J01-OTE172AVPE1,Oriente 172 y Av. del  Peñón,19.439399,-99.089955,010Z4J01-OTE172AVPE1,0
B_010Z4J01-N172TRANS,Norte 172 y Transval,19.442661,-99.088,010Z4J01-N172TRANS,0
B_010Z4J01-TRANSOCEA,Transval y Av. Oceanía,19.443545,-99.089527,010Z4J01-TRANSOCEA,0
B_010Z4J01-PTOTAMPICDMAD,Puerto Tampico y Puerto Ciudad Madero,19.475867,-99.079406,010Z4J01-PTOTAMPICDMAD,0
B_010Z4J01-PTOTAMTUX1,Puerto Tampico y Puerto Tuxpan,19.476208,-99.081541,010Z4J01-PTOTAMTUX1,0
B_010Z4J01-PTOTAMPPTOACA,Puerto Tampico y Puerto Acapulco,19.476626,-99.084113,010Z4J01-PTOTAMPPTOACA,0
B_010Z4J01-PTOMAZENSEN1,Puerto Mazatlán y Puerto Ensenada,19.478937,-99.085674,010Z4J01-PTOMAZENSEN1,0
B_010Z4J01-PTOMAZCOATZ,Puerto Mazatlán y Puerto Coatzacoalcos,19.47928,-99.087824,010Z4J01-PTOMAZCOATZ,0
B_010Z4J01-PTOCOASCRU1,Puerto Coatzacoalcos y Puerto Salina Cruz,19.48105,-99.087573,010Z4J01-PTOCOASCRU1,0
B_010Z4J01-PTOCOATORT163,Puerto Coatzacoalcos y Oriente 163,19.483768,-99.087117,010Z4J01-PTOCOATORT163,0
B_010Z4J01-N92BOTE1691,Norte 92-B y Oriente 169,19.486671,-99.086024,010Z4J01-N92BOTE1691,0
B_010Z4J01-OTE173N941,Oriente 173 y Norte 94-A,19.488017,-99.084603,010Z4J01-OTE173N941,0
B_010Z4J01-OPREPMEX,Ópalo y República Mexicana,19.490173,-99.083506,010Z4J01-OPREPMEX,0
B_010Z4J01-CAUVILLAYAL1,Base Cuautla y Villa de Ayala,19.491742,-99.083332,010Z4J01-CAUVILLAYAL1,0
B_010Z4J00-CAUVILLAYAL0,Base Cuautla y Villa de Ayala,19.491748,-99.083402,010Z4J00-CAUVILLAYAL0,0
B_010Z4J00-REPMEXOPAL,República Méxicana y Ópalo,19.490242,-99.083617,010Z4J00-REPMEXOPAL,0
B_010Z4J00-OTE173N940,Oriente 173 y Norte 94-A,19.488187,-99.084835,010Z4J00-OTE173N940,0
B_010Z4J00-NT92BOTE1690,Norte 92-B y Oriente 169,19.48687,-99.086053,010Z4J00-NT92BOTE1690,0
B_010Z4J00-NT92OTE163,Norte 92-B y Oriente 163,19.483932,-99.087179,010Z4J00-NT92OTE163,0
B_010Z4J00-PTOCOASALICRU0,Puerto Coatzacoalcos y Puerto Salina Cruz,19.481272,-99.087619,010Z4J00-PTOCOASALICRU0,0
B_010Z4J00-PTOCOAPMAZ,Puerto Coatzacoalcos y Puerto Mazatlán,19.479367,-99.087963,010Z4J00-PTOCOAPMAZ,0
B_010Z4J00-PTOMAZENSEN0,Puerto Mazatlán y Puerto Ensenada,19.47885,-99.085861,010Z4J00-PTOMAZENSEN0,0
B_010Z4J00-PTOMAZACA,Puerto Mazatlán y Puerto Acapulco,19.478588,-99.084133,010Z4J00-PTOMAZACA,0
B_010Z4J00-PTOTAMTUX0,Puerto Tampico y Puerto Tuxpan,19.476123,-99.081738,010Z4J00-PTOTAMTUX0,0
B_010Z4J00-PTOTAMJLORFAB,Puerto Tampico y José Loreto Fabela,19.475728,-99.07922,010Z4J00-PTOTAMJLORFAB,0
B_010Z4J00-AVOCMTRRUB,Av. Oceanía y Metro Romero Rubio,19.440422,-99.094523,010Z4J00-AVOCMTRRUB,0
B_010Z4J00-OTE172AVPE0,Oriente 172 y Av. del  Peñón,19.439792,-99.08998,010Z4J00-OTE172AVPE0,0
B_010Z4J00-OTE172N370,Oriente 172 y Norte 37,19.436612,-99.091754,010Z4J00-OTE172N370,0
B_010Z4J00-OTE172N290,Oriente 172 y Norte 29,19.433543,-99.093452,010Z4J00-OTE172N290,0
B_010Z4J00-OTE172N250,Oriente 172 y Norte 25,19.431395,-99.094631,010Z4J00-OTE172N250,0
B_010Z4J00-OTE172N170,Oriente 172 y Norte 17,19.428918,-99.096016,010Z4J00-OTE172N170,0
B_010Z4J00-OTE172N90,Oriente 172 y Norte 9,19.426089,-99.097616,010Z4J00-OTE172N90,0
B_010Z4J00-ORT172N3,Oriente 172 y Norte 3,19.423684,-99.098891,010Z4J00-ORT172N3,0
B_010Z4K01-UNIACONSTREP,"Camino de la Unión ""A"" y Constitución de la República",19.482564,-99.076402,010Z4K01-UNIACONSTREP,0
B_010Z4K01-UNAPARQCEN,"Camino de la Unión ""A"" y Camino Parque Central",19.485658,-99.075729,010Z4K01-UNAPARQCEN,0
B_010Z4K01-UNCAMCOOP1,Camino de la Unión y Camino de la Cooperación,19.488004,-99.075284,010Z4K01-UNCAMCOOP1,0
B_010Z4K01-UNIREPMEX,Camino de la Unión y República Mexicana,19.489953,-99.074895,010Z4K01-UNIREPMEX,0
B_010Z4K01-TAMZDOLHID1,Tamazula y Dolores Hidalgo,19.492854,-99.07673,010Z4K01-TAMZDOLHID1,0
B_010Z4K01-TIXHUAJLEO,Tixtla y Huajuapan de León,19.49421,-99.075149,010Z4K01-TIXHUAJLEO,0
B_010Z4K01-TAMHERNACOZ1,Tamazula y Héroe de Nacozari,19.496125,-99.07437,010Z4K01-TAMHERNACOZ1,0
B_010Z4K01-TAMZOLA1,Tamazula y Tamazola,19.498371,-99.072773,010Z4K01-TAMZOLA1,0
B_010Z4K01-OTULEONALDA,Otumba y León de los Aldama,19.500481,-99.074173,010Z4K01-OTULEONALDA,0
B_010Z4K01-PALMGOBMORL1,Presidente Adolfo López Mateos y Gobernador P. Morales,19.503958,-99.069049,010Z4K01-PALMGOBMORL1,0
B_010Z4K01-PRTADLFLOMTOL,Presidente Adolfo López Mateos y Toluca,19.502777,-99.066087,010Z4K01-PRTADLFLOMTOL,0
B_010Z4K01-JOHKENNVER,Av. John F. Kennedy y Veracruz,19.500388,-99.063654,010Z4K01-JOHKENNVER,0
B_010Z4K01-JOHKENNACAP1,Av. John F. Kennedy y Acapulco,19.498022,-99.057776,010Z4K01-JOHKENNACAP1,0
B_010Z4K01-JFKVSTGO,Av. John F. Kennedy y Av. Valle de Santiago,19.496117,-99.053115,010Z4K01-JFKVSTGO,0
B_010Z4K01-RIOREMAVCENT,Base Blvd. Río de los Remedios y Av. Central,19.492698,-99.046929,010Z4K01-RIOREMAVCENT,0
B_010Z4K00-PALMVALLSANT,Presidente Adolfo López Mateos y Av. Valle de Santiago,19.49699,-99.052297,010Z4K00-PALMVALLSANT,0
B_010Z4K00-JOHKENNACAP0,Av. John F. Kennedy y Acapulco,19.498064,-99.057626,010Z4K00-JOHKENNACAP0,0
B_010Z4K00-JOHFKENVERA,Av. John F. Kennedy y Veracruz,19.500399,-99.063486,010Z4K00-JOHFKENVERA,0
B_010Z4K00-MORPALMATE,Morelia y Presidente Adolfo López Mateos,19.502446,-99.065453,010Z4K00-MORPALMATE,0
B_010Z4K00-PALMGOBMORL0,Presidente Adolfo López Mateos y Gobernador P. Morales,19.503984,-99.068855,010Z4K00-PALMGOBMORL0,0
B_010Z4K00-PALMREFVILCHI,Presidente Adolfo López Mateos y Refugio Vilchis,19.505242,-99.072064,010Z4K00-PALMREFVILCHI,0
B_010Z4K00-RIOREMTAMAZ,Río de los Remedios y Tamazula,19.501097,-99.071379,010Z4K00-RIOREMTAMAZ,0
B_010Z4K00-TAMAZOLA0,Tamazula y Tamazola,19.498541,-99.072772,010Z4K00-TAMAZOLA0,0
B_010Z4K00-TAMHERNACOZ0,Tamazula y Héroe de Nacozari,19.496309,-99.074366,010Z4K00-TAMHERNACOZ0,0
B_010Z4K00-TAMYHUALEO,Tamazula y Huajuapan de León,19.494635,-99.075549,010Z4K00-TAMYHUALEO,0
B_010Z4K00-TAMZDOLHID0,Tamazula y Dolores Hidalgo,19.49311,-99.076663,010Z4K00-TAMZDOLHID0,0
B_010Z4K00-TAMNVILLAYA,Tamazula y Norte de Villa de Ayala,19.4911,-99.078082,010Z4K00-TAMNVILLAYA,0
B_010Z4K00-UNCAMCOOP0,Camino de la Unión y Camino de la Cooperación,19.488157,-99.075319,010Z4K00-UNCAMCOOP0,0
B_010Z4K00-CUPARCEN,Camino de la Unión y Camino Parque Central,19.485868,-99.075767,010Z4K00-CUPARCEN,0
B_010Z4K00-CUNCALLAMIS,Camino de la Unión y Tercer Callejón Amistad,19.482812,-99.076396,010Z4K00-CUNCALLAMIS,0
B_010Z4K00-JLFCAMILIGA,José Loreto Fabela y Camino de la Liga,19.479115,-99.077892,010Z4K00-JLFCAMILIGA,0
B_010Z2A00-AVPAZ,Av. De la Paz,19.346016,-99.189869,010Z2A00-AVPAZ,0
B_010Z2A00-ALTAVISTA1,Altavista,19.348347,-99.190366,010Z2A00-ALTAVISTA1,0
B_010Z2A00-REFORMA,Reforma,19.348566,-99.193392,010Z2A00-REFORMA,0
B_010Z2A00-DIEGORIVERA,Diego Rivera,19.349331,-99.196795,010Z2A00-DIEGORIVERA,0
B_010Z2A00-AIDA,Aida,19.349091,-99.199108,010Z2A00-AIDA,0
B_010Z2A00-PERIFERICO2,Periferico,19.349424,-99.200638,010Z2A00-PERIFERICO2,0
B_010Z2A00-LEONFELIPE,Leon Felipe,19.351318,-99.200653,010Z2A00-LEONFELIPE,0
B_010Z2A00-JARDIN,Jardin,19.353917,-99.199966,010Z2A00-JARDIN,0
B_010Z2A00-AVFLORES,Av. Las Flores,19.355459,-99.199096,010Z2A00-AVFLORES,0
B_010Z2A00-GTZAMORA,Gutierrez Zamora,19.357487,-99.198501,010Z2A00-GTZAMORA,0
B_010Z2A00-CONDOR2,Condor,19.361646,-99.196613,010Z2A00-CONDOR2,0
B_010Z2A00-AVCENTENARIO2,Av. Centenario,19.365689,-99.195475,010Z2A00-AVCENTENARIO2,0
B_010Z2A00-GRALANAYA,General Anaya,19.366091,-99.19757,010Z2A00-GRALANAYA,0
B_010Z2A00-AZCAPOTZALCO,Azcapotzalco,19.366302,-99.199744,010Z2A00-AZCAPOTZALCO,0
B_010Z2A00-IZTAPALPA2,Iztapalapa,19.366375,-99.201981,010Z2A00-IZTAPALPA2,0
B_010Z2A00-MEJIADELGAD,Mejia Delgado,19.366611,-99.20721,010Z2A00-MEJIADELGAD,0
B_010Z2A00-LOMASDELANG2,Loma del Angel,19.366709,-99.21267,010Z2A00-LOMASDELANG2,0
B_010Z2A00-CALZARCADAS1,Calz. De las Arcadas,19.364856,-99.220468,010Z2A00-CALZARCADAS1,0
B_010Z2A00-NUM89,# 89,19.364414,-99.223331,010Z2A00-NUM89,0
B_010Z2A00-CALZCERRETAS1,Calz. De las Carretas,19.364842,-99.224632,010Z2A00-CALZCERRETAS1,0
B_010Z2A00-CALZROMERIA1,Calz. De la Romeria,19.366185,-99.22341,010Z2A00-CALZROMERIA1,0
B_010Z2A00-CHARRERIA1,Charreria,19.367824,-99.221546,010Z2A00-CHARRERIA1,0
B_010Z2A00-NACIMIENTO,Nacimiento,19.368357,-99.220029,010Z2A00-NACIMIENTO,0
B_010Z2A00-BASEPLA,Base Plateros,19.369516,-99.218796,010Z2A00-BASEPLA,0
B_010Z2A00-CHARRERIA2,Charreria,19.368169,-99.221144,010Z2A00-CHARRERIA2,0
B_010Z2A00-CALZCARRETAS2,Calz. De las Carretas,19.367736,-99.222184,010Z2A00-CALZCARRETAS2,0
B_010Z2A00-CALZROMERIA2,Calz. De la Romeria,19.366761,-99.222863,010Z2A00-CALZROMERIA2,0
B_010Z2A00-CALZARCADAS2,Calz. De las Arcadas,19.365241,-99.224668,010Z2A00-CALZARCADAS2,0
B_010Z2A00-NUM891,# 89,19.364305,-99.223269,010Z2A00-NUM891,0
B_010Z2A00-TACUBA,Tacuba,19.365048,-99.199024,010Z2A00-TACUBA,0
B_010Z2A00-CALZLEONES5,Calz. De los Leones,19.364783,-99.196005,010Z2A00-CALZLEONES5,0
B_010Z2A00-ETNA,Etna,19.363438,-99.195126,010Z2A00-ETNA,0
B_010Z2A00-PERIFERICO3,Periferico,19.363492,-99.191799,010Z2A00-PERIFERICO3,0
B_010Z2A00-BARRMUERTO1,Barranca del Muerto,19.361475,-99.189397,010Z2A00-BARRMUERTO1,0
B_010Z2A00-CORREGIDORA,Corregidora,19.359498,-99.18965,010Z2A00-CORREGIDORA,0
B_010Z2A00-SOFIA,Sofia,19.357758,-99.18983,010Z2A00-SOFIA,0
B_010Z2A00-ROBERBOCKER,Roberto Böcker,19.355121,-99.190127,010Z2A00-ROBERBOCKER,0
B_010Z2A00-TLACOPAC,Tlacopac,19.354086,-99.190287,010Z2A00-TLACOPAC,0
B_010Z2A00-MALUISA,Maria Luisa,19.351482,-99.19055,010Z2A00-MALUISA,0
B_010Z2A00-ALTAVISTA2,Altavista,19.34888,-99.190786,010Z2A00-ALTAVISTA2,0
B_010Z2A00-LASFLORES,Las Flores,19.347308,-99.19046,010Z2A00-LASFLORES,0
B_010Z2A00-DRGALVEZ,Dr. Galvez,19.34404,-99.190437,010Z2A00-DRGALVEZ,0
B_010Z2A00-BASEDRGALV,Base Dr. Galvez,19.343638,-99.190071,010Z2A00-BASEDRGALV,0
B_010Z2B00-CDA5MAY,Cda. De 5 de Mayo,19.365324,-99.208963,010Z2B00-CDA5MAY,0
B_010Z2B00-LOMASANAHU1,Lomas de Anahuac,19.364462,-99.211289,010Z2B00-LOMASANAHU1,0
B_010Z2B00-TARANGOII2,Tarango II,19.36182,-99.21378,010Z2B00-TARANGOII2,0
B_010Z2B00-CONALEPOB,Conalep A. Obregon,19.360168,-99.216802,010Z2B00-CONALEPOB,0
B_010Z2B00-CDAOLMOS2,Cda. De los Olmos,19.359115,-99.218452,010Z2B00-CDAOLMOS2,0
B_010Z2B00-CIUDMADERA2,Ciudad Madera,19.358761,-99.220364,010Z2B00-CIUDMADERA2,0
B_010Z2B00-C6,C. 6,19.358916,-99.223103,010Z2B00-C6,0
B_010Z2B00-WALMARTSUR,Walmart Centenario Sur,19.360854,-99.222165,010Z2B00-WALMARTSUR,0
B_010Z2B00-BASEREDONDO,Base Llano Redondo,19.355863,-99.244581,010Z2B00-BASEREDONDO,0
B_010Z2B00-AVCENTENARIO1,Av. Centenario,19.353636,-99.244231,010Z2B00-AVCENTENARIO1,0
B_010Z2B00-PRINCIPAL,Principal,19.359126,-99.231913,010Z2B00-PRINCIPAL,0
B_010Z2B00-FRACCTARANGO,Fraccionamiento Ex Hacienda Tarango,19.361209,-99.222443,010Z2B00-FRACCTARANGO,0
B_010Z2C00-CETRAMBAM1,Base CETRAM Barranca del Muerto,19.361767,-99.190016,010Z2C00-CETRAMBAM1,0
B_010Z2C00-ALPES,Alpes,19.362679,-99.191039,010Z2C00-ALPES,0
B_010Z2C00-ALTTENS,Alta Tension,19.366457,-99.205041,010Z2C00-ALTTENS,0
B_010Z2C00-LOMPLAT,Lomas de Plateros,19.366622,-99.209438,010Z2C00-LOMPLAT,0
B_010Z2C00-LOMANUE,Loma Nueva,19.365975,-99.215806,010Z2C00-LOMANUE,0
B_010Z2C00-CDACENTENAR1,Cda. Centenario,19.364917,-99.218368,010Z2C00-CDACENTENAR1,0
B_010Z2C00-RINCONCENT1,Rinconada Centenario,19.363979,-99.222803,010Z2C00-RINCONCENT1,0
B_010Z2C00-GARDENIA,Gardenia,19.361992,-99.225191,010Z2C00-GARDENIA,0
B_010Z2C00-JOSEGALVEZM,Jose Galvez Moya,19.360848,-99.227597,010Z2C00-JOSEGALVEZM,0
B_010Z2C00-GCARMONA,G. Carmona,19.359938,-99.229022,010Z2C00-GCARMONA,0
B_010Z2C00-CARMADRAZ,Carlos A. Madrazo,19.360074,-99.230592,010Z2C00-CARMADRAZ,0
B_010Z2C00-PRINCIPAL1,Principal,19.359364,-99.23178,010Z2C00-PRINCIPAL1,0
B_010Z2C00-ANGELREYES,Angel Reyes,19.35872,-99.23307,010Z2C00-ANGELREYES,0
B_010Z2C00-QUERETARO,Queretaro,19.357559,-99.235192,010Z2C00-QUERETARO,0
B_010Z2C00-MARGARI,Margarita,19.356364,-99.237113,010Z2C00-MARGARI,0
B_010Z2C00-CPTOCEGUAYO,Cam. Puerto Ceguayo,19.356093,-99.239143,010Z2C00-CPTOCEGUAYO,0
B_010Z2C00-CUNO,C. Uno,19.355085,-99.241268,010Z2C00-CUNO,0
B_010Z2C00-TENOCHT,Tenochtitlan,19.354409,-99.242654,010Z2C00-TENOCHT,0
B_010Z2C00-LLANORED,Llano Redondo,19.35366,-99.244032,010Z2C00-LLANORED,0
B_010Z2C00-UNID3004,Unidad 3004,19.352557,-99.246542,010Z2C00-UNID3004,0
B_010Z2C00-UNID3002,Unidad 3002,19.351641,-99.248322,010Z2C00-UNID3002,0
B_010Z2C00-UNID2761,Unidad 2761,19.350791,-99.249447,010Z2C00-UNID2761,0
B_010Z2C00-TARANG1,Tarango I,19.349336,-99.25164,010Z2C00-TARANG1,0
B_010Z2C00-TEMIS1,Temis,19.348027,-99.253852,010Z2C00-TEMIS1,0
B_010Z2C00-LAJOYA,La Joya,19.343683,-99.2573,010Z2C00-LAJOYA,0
B_010Z2C00-BASEBOSQUES,Base Bosques,19.343249,-99.257256,010Z2C00-BASEBOSQUES,0
B_010Z2C00-TEMIS2,Temis,19.347934,-99.253754,010Z2C00-TEMIS2,0
B_010Z2C00-TARANGO1,Tarango,19.349163,-99.251651,010Z2C00-TARANGO1,0
B_010Z2C00-RANAREA,Rancho Arealco,19.350157,-99.249984,010Z2C00-RANAREA,0
B_010Z2C00-FRENT3004,Frente a 3004,19.351477,-99.248272,010Z2C00-FRENT3004,0
B_010Z2C00-BANDAFAR,Banda Farfan,19.352476,-99.246369,010Z2C00-BANDAFAR,0
B_010Z2C00-CASABLCA,Casa Blanca,19.353244,-99.24468,010Z2C00-CASABLCA,0
B_010Z2C00-ANAHUAC,Anahuac,19.354114,-99.24297,010Z2C00-ANAHUAC,0
B_010Z2C00-CMIXTECA,C. Mixteca,19.354812,-99.241475,010Z2C00-CMIXTECA,0
B_010Z2C00-PALMAS,Palmas,19.355832,-99.240462,010Z2C00-PALMAS,0
B_010Z2C00-GUAJIRAS1,Guajiras,19.35592,-99.238894,010Z2C00-GUAJIRAS1,0
B_010Z2C00-PIPITOS,Pipitos,19.356191,-99.237136,010Z2C00-PIPITOS,0
B_010Z2C00-QUERETARO1,Queretaro,19.35744,-99.235091,010Z2C00-QUERETARO1,0
B_010Z2C00-ANGELREYES1,Angel Reyes,19.358482,-99.233188,010Z2C00-ANGELREYES1,0
B_010Z2C00-AVNVOLEON,Av. Nuevo Leon,19.359929,-99.230511,010Z2C00-AVNVOLEON,0
B_010Z2C00-PINO,Pino,19.359798,-99.228943,010Z2C00-PINO,0
B_010Z2C00-JOSEGALVEZM1,Jose Galvez Moya,19.36083,-99.227392,010Z2C00-JOSEGALVEZM1,0
B_010Z2C00-PROL5MAY,Prol. 5 de Mayo,19.361863,-99.225116,010Z2C00-PROL5MAY,0
B_010Z2C00-ISLASBERRY,Islas Berry,19.359225,-99.223978,010Z2C00-ISLASBERRY,0
B_010Z2C00-CDMADERA,Ciudad Madera,19.358621,-99.220448,010Z2C00-CDMADERA,0
B_010Z2C00-CDAOLMOS1,Cda. De los Olmos,19.358917,-99.218746,010Z2C00-CDAOLMOS1,0
B_010Z2C00-CONALOBREGON1,Conalep A. Obregon,19.360079,-99.216667,010Z2C00-CONALOBREGON1,0
B_010Z2C00-TARANGOII,Tarango II,19.361679,-99.213608,010Z2C00-TARANGOII,0
B_010Z2C00-LOMASANAHUAC,Lomas de Anahuac,19.364584,-99.210969,010Z2C00-LOMASANAHUAC,0
B_010Z2C00-5MAYO,5 de Mayo,19.365289,-99.208561,010Z2C00-5MAYO,0
B_010Z2C00-AVLUZFUER,Av. Luz y Fuerza,19.365274,-99.20485,010Z2C00-AVLUZFUER,0
B_010Z2C00-AVREVOL,Av. Revolucion,19.362885,-99.189488,010Z2C00-AVREVOL,0
B_010Z2C00-CETRAMBAM2,Base CETRAM Barranca del Muerto,19.361708,-99.19017,010Z2C00-CETRAMBAM2,0
B_010Z2D00-ANDES1,Andes,19.360656,-99.192304,010Z2D00-ANDES1,0
B_010Z2D00-CALZLEONES1,Calz. De los Leones,19.359876,-99.197391,010Z2D00-CALZLEONES1,0
B_010Z2D00-LUISKUHNE,Luis Kuhne,19.359815,-99.200669,010Z2D00-LUISKUHNE,0
B_010Z2D00-ALCANFORES1,Alcanfores,19.359774,-99.203118,010Z2D00-ALCANFORES1,0
B_010Z2D00-ALFONCASDR1,Alfonso Caso Andrade,19.359686,-99.206344,010Z2D00-ALFONCASDR1,0
